Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,6/7/16,INV15353,"BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot",1.00,"$3,499.00 ","$3,499.00 ",OR,Marcola School District 79J
,Invoice,6/28/16,INV15425,"BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot",6.00,"$3,499.00 ","$20,994.00 ",OR,Marcola School District 79J
,Invoice,10/13/16,INV15862,"BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot",4.00,"$3,499.00 ","$13,996.00 ",OR,Marcola School District 79J
,Invoice,6/7/16,INV15353,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",1.00,"$2,451.00 ","$2,451.00 ",OR,Marcola School District 79J
,Credit Memo,8/2/16,334,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",-1.00,"$2,451.00 ","($2,451.00)",OR,Marcola School District 79J
,Invoice,6/28/16,INV15425,"BoxLight Mobile Cart for Boxlight 70"" ProColor Panel",7.00,$499.00 ,"$3,493.00 ",OR,Marcola School District 79J
,Invoice,10/13/16,INV15862,"BoxLight Mobile Cart for Boxlight 70"" ProColor Panel",4.00,$499.00 ,"$1,996.00 ",OR,Marcola School District 79J
,Invoice,6/7/16,INV15353,"BoxLight PROCOLOR-WIN8OPSUHD  Ultra High Definition Windows 8 OPS, specifically designed for use with the ProColor-840H LED Ultra HD Display.  This allows UHD display and all the other benefits of the Windows 8 OPS and also eliminates the need for additional cable runs",1.00,"$2,250.00 ","$2,250.00 ",OR,Marcola School District 79J
,Credit Memo,8/2/16,334,"BoxLight PROCOLOR-WIN8OPSUHD  Ultra High Definition Windows 8 OPS, specifically designed for use with the ProColor-840H LED Ultra HD Display.  This allows UHD display and all the other benefits of the Windows 8 OPS and also eliminates the need for additional cable runs",-1.00,"$2,250.00 ","($2,250.00)",OR,Marcola School District 79J
,Invoice,6/28/16,INV15424,"BoxLight Rainier IFPD-MOB  Motorized height adjustable mobile cart. For use with entire BOXLIGHT ProColor line up to 84"". Includes mobile base, adjustable column, wired remote, and vesa plate",1.00,,$0.00 ,OR,Marcola School District 79J
,Invoice,10/20/16,INV15882,ActivPen pack of 10 - For use with previous versions of ActivBoard,2.00,$199.00 ,$398.00 ,OR,Medford School District 549C
,Invoice,10/20/16,INV15882,ActivPen3 Nibs - Single nib,10.00,$1.00 ,$10.00 ,OR,Medford School District 549C
,Invoice,9/30/16,INV15949,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",5.00,$959.00 ,"$4,795.00 ",OR,Medford School District 549C
,Invoice,11/2/16,INV15950,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",10.00,$959.00 ,"$9,590.00 ",OR,Medford School District 549C
,Credit Memo,11/2/16,350,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",-10.00,$959.00 ,"($9,590.00)",OR,Medford School District 549C
,Invoice,9/30/16,INV15949,"BoxLight ECO X32NST 3200 lumens, XGA 1024x768. HDMI, 2 VGA, S-Vid, Component.  L4L eligible  Does not include Mount",15.00,$959.00 ,"$14,385.00 ",OR,Medford School District 549C
,Invoice,9/30/16,INV15949,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,15.00,$0.00 ,$0.00 ,OR,Medford School District 549C
,Invoice,8/16/16,INV15568,"ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC",14.00,"$3,500.00 ","$49,000.00 ",OR,North Bend School District 13
,Invoice,9/22/16,INV15757,"ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC",1.00,"$3,500.00 ","$3,500.00 ",OR,North Bend School District 13
,Invoice,9/22/16,INV15757,"BoxLight Mobile Cart for Boxlight 70"" ProColor Panel",2.00,$499.00 ,$998.00 ,OR,North Bend School District 13
,Invoice,5/11/16,INV15252,"Swivl Wireless Classroom Bundle: Setup your classroom for frequent video.Adds the floor stand and Lightning cable to the Enhanced Audio Bundle. Includes - Swivl Robot, floor stand, additional marker, lightning charge",1.00,$560.00 ,$560.00 ,OR,Portland State University
,Invoice,5/5/16,INV15158,"500 Pro range 78"" ActivBoard with Mount System and DLP short-throw projector  - 2 teacher & 2 student ActivPen 50 included. Includes access to ActivInspire Professional Edition/Promethean ActivOffice and Promethean Applications",1.00,"$3,299.00 ","$3,299.00 ",OR,Ruch Elementary School
,Invoice,7/11/16,INV15449,"500 Pro range 78"" ActivBoard with Mount System and DLP short-throw projector  - 2 teacher & 2 student ActivPen 50 included. Includes access to ActivInspire Professional Edition/Promethean ActivOffice and Promethean Applications",1.00,"$3,299.00 ","$3,299.00 ",OR,Ruch Elementary School
,Invoice,4/14/16,INV15146,Swivl Additional Marker. Use it as a second microphone or an interchangeable backup marker to extend run times. Includes lanyard.,1.00,$75.00 ,$75.00 ,OR,Southern Oregon University
,Invoice,6/23/16,INV15405,"Swivl C3 Series Bundle - Includes Swivl C Series Base, Case, Primary Marker, 2 expansion markers, USB marker charger & 1 year Pro Cloud",5.00,$770.00 ,"$3,850.00 ",OR,Southern Oregon University
,Invoice,4/14/16,INV15146,"Swivl Present Anywhere Bundle : Everything you need to enable any classroom Includes - Swivl Robot, floor stand, projection kit, carrying case",1.00,$610.00 ,$610.00 ,OR,Southern Oregon University
,Invoice,11/7/16,INV15967,HoverCam Solo 5.  5 megapixel document camera,1.00,$260.93 ,$260.93 ,OR,St. Mary's of Medford
,Invoice,12/1/16,INV16069,BoxLight Boston X32NST,1.00,"$1,141.00 ","$1,141.00 ",OR,St. Paul School District 45
,Invoice,12/1/16,INV16069,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,OR,St. Paul School District 45
,Invoice,4/5/16,INV15127,Swivl Carrying Case: Ballistic nylon hard case,1.00,$39.00 ,$39.00 ,OR,Terrebonne Cmty School
,Invoice,4/5/16,INV15127,"Swivl Robot Pro -  Included: Base, Marker, Charger, Lanyard, 3x grips",1.00,$399.00 ,$399.00 ,OR,Terrebonne Cmty School
,Invoice,2/11/16,INV14922,"ActivSlate/ActivBoard power supply unit with mains lead (power cable) for ActivSlate 2.4, 100 and 300 Range ActivBoards; not compatible with ActivSlate 60",2.00,$54.00 ,$108.00 ,OR,Tillamook School District 9
,Credit Memo,3/9/16,314,"ActivSlate/ActivBoard power supply unit with mains lead (power cable) for ActivSlate 2.4, 100 and 300 Range ActivBoards; not compatible with ActivSlate 60",-2.00,$54.00 ,($108.00),OR,Tillamook School District 9
,Invoice,3/30/16,INV15104,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",1.00,$0.00 ,$0.00 ,OR,Tillamook School District 9
,Invoice,3/30/16,INV15104,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,OR,Tillamook School District 9
,Invoice,3/30/16,INV15104,"BoxLight ProjectoWrite P10 WX35NXT-NL includes HDMI, 2 VGA, USB (for interactive function). 3500 Lumens",1.00,"$1,272.00 ","$1,272.00 ",OR,Tillamook School District 9
,Invoice,3/30/16,INV15104,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$166.00 ,$166.00 ,OR,Tillamook School District 9
,Invoice,2/28/16,INV14996,"Power supply unit and mains lead (power cable) for US ActivBoard  48, 60, 75, 50, 64, 78 and 87",2.00,$54.00 ,$108.00 ,OR,Tillamook School District 9
,Invoice,10/10/16,INV15841,HoverCam Solo 5.  5 megapixel document camera,2.00,$260.93 ,$521.86 ,OR,Weston County School District #1
,Invoice,10/20/16,INV15891,HoverCam Solo 5.  5 megapixel document camera,2.00,$260.93 ,$521.86 ,OR,Weston County School District #1
,Invoice,2/17/16,INV14944,HoverCam T3 (3-mega pixel document camera and scanner.  Upgrade of earlier version X300 and X500. 2011 models collapse into a smaller vertical profile and can also telescope the upper part of the Hovercam.,1.00,$212.43 ,$212.43 ,OR,Weston County School District #1
,Invoice,5/12/16,INV15258,HoverCam T3 (3-mega pixel document camera and scanner.  Upgrade of earlier version X300 and X500. 2011 models collapse into a smaller vertical profile and can also telescope the upper part of the Hovercam.,1.00,$212.43 ,$212.43 ,OR,Weston County School District #1
,,,,,,,,,
,,,,,,,,,
,Invoice,6/20/16,INV15381,iRover2 for Interactive Flat Panels (CHIEF PSBUB mount must be ordered separately from CHIEF),16.00,"$1,075.00 ","$17,200.00 ",VA,American Federal Contractors Inc
,,,,,,,,,
,,,,,,,,,
,Invoice,2/22/16,INV14968,"BoxLight ECO WX32N 3200 lumens, WXGA 1280x800, HDMI, 2 VGA, S-Vid, Component L4L eligible",10.00,$649.00 ,"$6,490.00 ",WA,Aberdeen School District 5
,Invoice,2/22/16,INV14968,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,10.00,$99.00 ,$990.00 ,WA,Aberdeen School District 5
,Invoice,11/29/16,INV16045,"BoxLight BostonX30N-930 Replacement Lamp - For the Boston X26N, Boston WX30N, ProjectoWrite 5 X32N, ProjectoWrite 5 WX30N, ProjectoWrite 6 X32N, and ProjectoWrite 6 WX30N",1.00,$215.00 ,$215.00 ,WA,Alaska Airlines
,Invoice,2/9/16,INV14917,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",1.00,$0.00 ,$0.00 ,WA,Alaska Airlines
,Invoice,2/9/16,INV14917,"BoxLight ECO WX32N 3200 lumens, WXGA 1280x800, HDMI, 2 VGA, S-Vid, Component L4L eligible  This projector replaces the older, discontinued Boston WX30N projector.",1.00,$828.75 ,$828.75 ,WA,Alaska Airlines
,Invoice,2/9/16,INV14917,BoxLight Lamps4life - CORP - Warranty. Boxlight will exchange the lamp of any Seattle Series or Interactive projector model for the life of the projector!,2.00,$299.00 ,$598.00 ,WA,Alaska Airlines
,Invoice,11/29/16,INV16045,BoxLight Lamps4life - CORP - Warranty. Boxlight will exchange the lamp of any Seattle Series or Interactive projector model for the life of the projector!,1.00,$299.00 ,$299.00 ,WA,Alaska Airlines
,Invoice,2/9/16,INV14917,BoxLight P7 WX32N,1.00,"$1,298.00 ","$1,298.00 ",WA,Alaska Airlines
,Invoice,11/29/16,INV16045,BoxLight P7 WX32N Interactive Projector - 3200 lumens (wired for interactivity),1.00,"$1,298.00 ","$1,298.00 ",WA,Alaska Airlines
,Invoice,2/9/16,INV14917,BoxLight ProjectoWrite Wand and Pen with carrying case,1.00,$209.00 ,$209.00 ,WA,Alaska Airlines
,Invoice,11/29/16,INV16045,"Replacement lamp for ECO X26N, X30N, WX32N, X27NST, X32NST, WX32NST and P7",1.00,$215.00 ,$215.00 ,WA,Alaska Airlines
,Invoice,6/15/16,INV15375,Relocate existing projector and sound system cabling from the column in the back of the library to the front wall next to the right side of the Activboard. Re-wire speakers for Front Row to be able to relocate. Install cable raceway to come down front wall to Activboard. Move all presentation station equipment to new location in Library. Included Raceway and speaker wire.,1.00,$575.00 ,$575.00 ,WA,Albert Einstein Elem School
,Invoice,9/22/16,INV15758,ActivPen Teacher/single,2.00,$37.00 ,$74.00 ,WA,Arlington School District 16
,Invoice,8/17/16,INV15574,"ActivSlate/ActivBoard power supply unit with mains lead (power cable) for ActivSlate 2.4, 100 and 300 Range ActivBoards; not compatible with ActivSlate 60",1.00,$54.00 ,$54.00 ,WA,Arlington School District 16
,Invoice,8/8/16,INV15537,"CA 50A System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 3 each 3200-0004 Cable Wire Speaker 35 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver 1 each",1.00,$795.00 ,$795.00 ,WA,Arlington School District 16
,Invoice,12/29/16,INV16143,"ACT installation for 2 projectors.   ACT Will provide:  • Aluminum Wall Plate with HDMI, VGA, 3.5MM AUDIO AND USB PASS THROUGH SINGLE GANG outputs   • Only cables provided will be (2) 25' HDMI Cable   *Other cables sold separately.",2.00,$400.00 ,$800.00 ,WA,Bassetti Architects
,Invoice,11/10/16,INV16001,"EPSON : BrightLink Pro 1430Wi Finger Touch Projectors, WXGA, 3300 Lumens",1.00,"$2,999.00 ","$2,999.00 ",WA,Bassetti Architects
,Invoice,11/10/16,INV16001,Epson PowerLite 585W 3LCD Projector - Wall-mount - 3300 ANSI lumen - 1280 x 800 - 16:10,1.00,"$1,499.00 ","$1,499.00 ",WA,Bassetti Architects
,Invoice,11/10/16,INV16001,HoverCam Solo 8,1.00,$349.00 ,$349.00 ,WA,Bassetti Architects
,Invoice,6/30/16,INV15441,"Clear Touch 75"" H+ Series Interactive Panel with USB HID / AGG / 10 Points of Touch",4.00,"$5,716.08 ","$22,864.32 ",WA,Bates Technical College
,Invoice,6/30/16,INV15440,"Clear Touch 75"" H+ Series Interactive Panel with USB HID / AGG / 10 Points of Touch",4.00,"$5,716.08 ","$22,864.32 ",WA,Bates Technical College
,Invoice,6/30/16,INV15440,Clear Touch CTI-STAND-FIXM: Fixed Mobile Stand (for use with ALL H+ Series Interactive Panels),1.00,$599.00 ,$599.00 ,WA,Bates Technical College
,Invoice,11/17/16,INV16015,"Clear Touch Fixed Mobile Stand (for use with 65”, 70” and 84” panels)",2.00,$599.00 ,"$1,198.00 ",WA,Bates Technical College
,Invoice,6/30/16,INV15440,Clear Touch PC Module - No Operating System (i5 Dual Core / 4GB DDR3 / 128GB SSD / True HD),1.00,$749.06 ,$749.06 ,WA,Bates Technical College
,Invoice,1/26/16,INV14866,PRM-25-Remote Control for DLP short-throw,1.00,$40.00 ,$40.00 ,WA,Bayshore Elementary
,Invoice,2/23/16,INV14981,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",1.00,$295.00 ,$295.00 ,WA,Beacon Avenue Elem School
,Invoice,2/23/16,INV14981,Microphone - Infrared Handheld Kit includes microphone and 1 AA battery,1.00,$295.00 ,$295.00 ,WA,Beacon Avenue Elem School
,Invoice,5/11/16,INV15253,"Swivl Robot Pro -  Included: Base, Marker, Charger, Lanyard, 3x grips",2.00,$375.00 ,$750.00 ,WA,Bellevue College
,Invoice,6/29/16,INV15436,"Swivl C3 Series Bundle - Includes Swivl C Series Base, Case, Primary Marker, 2 expansion markers, USB marker charger & 1 year Pro Cloud",2.00,$770.00 ,"$1,540.00 ",WA,Bellevue School District 405
,Invoice,6/29/16,INV15436,Swivl Floor Stand. Comes with built in cable management clips. Made for Swivl.,2.00,$89.00 ,$178.00 ,WA,Bellevue School District 405
,Invoice,11/2/16,INV15945,"ACT Installation Rm 220: Projector Swap: Utilize existing mount, and existing cables. Projector Swap only.",1.00,$85.00 ,$85.00 ,WA,Bishop Blanchet High School
,Invoice,10/24/16,INV15900,"BoxLight ECO X32NST 3200 lumens, XGA 1024x768. HDMI, 2 VGA, S-Vid, Component.  L4L eligible  Does not include Mount",1.00,$899.00 ,$899.00 ,WA,Bishop Blanchet High School
,Invoice,10/24/16,INV15900,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,4.00,$99.00 ,$396.00 ,WA,Bishop Blanchet High School
,Invoice,10/24/16,INV15900,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,WA,Bishop Blanchet High School
,Invoice,10/24/16,INV15900,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",4.00,$149.00 ,$596.00 ,WA,Bishop Blanchet High School
,Invoice,10/24/16,INV15900,Mimio 280 Extreme Short Throw Non-Interactive Projector,4.00,"$1,077.00 ","$4,308.00 ",WA,Bishop Blanchet High School
,Invoice,11/2/16,INV15945,"Rooms 104, 209, 314 and HH21: Remove existing Epson Projector and mount and replace with BL WX35NXT Projector and boom.  **Removed customer equipment will be left on-site**",4.00,$440.00 ,"$1,760.00 ",WA,Bishop Blanchet High School
,Invoice,5/25/16,INV15321,Safari Montage - Add-on Content Drive with Sled (E)  Superset XXXII Content Drive 4TB (E) New SS32 Hi-Res Content Drive,4.00,$385.00 ,"$1,540.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,Safari Montage 9 - 12 Super Core Content (2015) (Renewal),2.00,"$2,195.00 ","$4,390.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,Safari Montage Additional Schlessinger Media K-8 Content Package,6.00,$495.00 ,"$2,970.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,SAFARI Montage K-12 Super Core Pkg (2015) (Renewal),2.00,"$2,750.00 ","$5,500.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,Safari Montage K-8 Super Core Content Package (2015) (Renewal),5.00,"$1,250.00 ","$6,250.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,"Safari Montage Learning Object Repository Annual Enterprise License (RENEWAL)  * Interoperability Support Service * SAFARI Montage LOR Exchange * Proxy Server Software * Annual District-wide software upgrades and tech support for WAN Mgr, CreationStation, Managed Home Access, Multi-Format Auto-Converter * Excludes hardware  *** Renewal subscription period 08/12/2016-08/11/2017.***  Covers 4,800 Students, 1 Building",1.00,"$10,400.00 ","$10,400.00 ",WA,Bremerton School District 100-C
,Invoice,5/18/16,INV15286,Safari Montage Video Ency 20th Century Content Package,4.00,$295.00 ,"$1,180.00 ",WA,Bremerton School District 100-C
,Invoice,1/13/16,INV14847,Installation of 2 Ruckus Point to Point devices provided by customer. One device will be installed outside building 104 on the South facing wall at 14' +/-. The second device will be installed outside building 102 on the North facing wall at 14' +/-.,3.00,$85.00 ,$255.00 ,WA,Bridgeways Everett
,Invoice,1/13/16,INV14847,"Installation of the following for Building 104: Route 2 CAT6 cables from the existing MDF to the South Facing Wall. ACT will utilize lift to route cables in the rafters. Drop cable from rafters down South inner wall. CAT6 cables will be terminated, tested and labeled at the MDF and end location. Installation of the following for Building 102: Route 2 CAT6 Cables from existing IDF location to North Facing Wall. ACT will utilize lift to route cables in the rafters. Drop cables from rafters down North inner wall. CAT6 cables will be terminated, tested and labeled at the MDF and end location.  Installation of the following for Building 102: Route 5 CAT6 cables from existing IDF location to central cable tray. There will be 5 stations with a 10' service loop at each station. Stations will be spaced equally central cable tray. A new CAT6 24 port patch panel will also be dded.  CAT6 cables will be terminated, tested and labeled at the MDF and end location. All cables, and supplies are provided in estimate.",1.00,"$1,344.00 ","$1,344.00 ",WA,Bridgeways Everett
